date,target_tonnage,actual_production_tonnes,shortfall_gap_tonnes,is_shortfall,rainfall_mm,soil_moisture,ambient_temp_c,ndvi,ndwi,land_surface_temp_c,excavator_ex01_avail,excavator_ex02_avail,excavator_avg_avail,active_haul_trucks,truck_avail_pct,crusher_avail_pct,blast_delay_days,haul_efficiency,shift_efficiency
2025-04-04,1783.3,1664.2,-119.1,0,0.0,0.12,31.7,0.251,-0.036,34.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.97
2025-04-05,1783.3,1511.5,-271.8,1,0.0,0.12,43.4,0.237,-0.061,46.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.79
2025-04-06,1783.3,1737.2,-46.1,0,0.0,0.12,35.7,0.212,-0.028,38.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.97
2025-04-07,1783.3,1544.7,-238.6,1,0.0,0.12,48.2,0.216,-0.021,48.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.84
2025-04-08,1783.3,1525.0,-258.3,1,0.0,0.12,47.1,0.247,-0.04,48.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.82
2025-04-09,1783.3,1619.7,-163.6,1,0.0,0.12,39.1,0.279,-0.025,42.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2025-04-10,1783.3,1667.0,-116.3,0,0.0,0.12,37.9,0.266,-0.065,40.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2025-04-11,1783.3,1045.9,-737.4,1,0.0,0.12,37.9,0.216,-0.053,40.8,0.92,0.9,0.91,5,0.83,0.94,1,0.97,0.88
2025-04-12,1783.3,1668.5,-114.8,0,0.0,0.12,34.8,0.226,-0.033,37.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2025-04-13,1783.3,1628.4,-154.9,1,0.0,0.12,31.5,0.225,-0.033,34.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2025-04-14,1783.3,1523.6,-259.7,1,0.0,0.12,37.5,0.256,-0.024,40.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.87
2025-04-15,1783.3,1701.0,-82.3,0,0.0,0.12,35.7,0.271,-0.037,38.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2025-04-16,1783.3,1659.5,-123.8,0,0.0,0.12,23.7,0.3,-0.075,26.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2025-04-17,1783.3,842.9,-940.4,1,0.0,0.12,26.4,0.224,-0.1,29.3,0.92,0.35,0.64,5,0.83,0.6,1,0.97,0.9
2025-04-18,1783.3,1173.7,-609.6,1,0.0,0.12,35.8,0.246,-0.08,38.7,0.92,0.9,0.91,5,0.83,0.94,1,0.97,0.89
2025-04-19,1783.3,1571.0,-212.3,1,0.0,0.12,33.5,0.232,-0.075,36.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2025-04-20,1783.3,1644.0,-139.3,0,0.0,0.12,41.4,0.244,-0.07,44.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2025-04-21,1783.3,1710.5,-72.8,0,0.3,0.121,35.3,0.283,-0.078,38.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2025-04-22,1783.3,1286.3,-497.0,1,0.0,0.12,37.8,0.267,-0.062,40.7,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.92
2025-04-23,1783.3,1682.3,-101.0,0,0.0,0.12,34.5,0.231,-0.041,37.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2025-04-24,1783.3,1017.6,-765.7,1,0.0,0.12,30.5,0.232,-0.041,33.4,0.92,0.9,0.91,5,0.83,0.53,0,0.97,0.89
2025-04-25,1783.3,1740.8,-42.5,0,0.0,0.12,35.0,0.271,-0.058,37.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2025-04-26,1783.3,1663.9,-119.4,0,0.0,0.12,46.1,0.247,-0.057,48.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.83
2025-04-27,1783.3,1709.1,-74.2,0,0.0,0.12,35.0,0.23,-0.022,37.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,1.0
2025-04-28,1783.3,1328.2,-455.1,1,0.0,0.12,34.9,0.243,-0.056,37.8,0.92,0.9,0.91,5,0.83,0.67,0,0.97,0.93
2025-04-29,1783.3,1634.0,-149.3,0,0.0,0.12,41.1,0.226,-0.033,44.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2025-04-30,1783.3,1416.3,-367.0,1,0.0,0.12,44.6,0.254,-0.064,47.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.79
2025-05-01,1783.3,1609.4,-173.9,1,0.0,0.12,35.3,0.24,-0.072,38.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2025-05-02,1783.3,1569.0,-214.3,1,0.6,0.123,35.5,0.261,-0.062,38.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2025-05-03,1783.3,1186.7,-596.6,1,0.0,0.12,36.9,0.247,-0.022,39.8,0.92,0.63,0.78,5,0.83,0.67,0,0.97,0.88
2025-05-04,1783.3,1254.0,-529.3,1,0.0,0.12,34.5,0.261,-0.087,37.4,0.66,0.9,0.78,6,1.0,0.94,0,0.97,0.87
2025-05-05,1783.3,1671.6,-111.7,0,0.0,0.12,41.3,0.256,-0.047,44.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2025-05-06,1783.3,1386.8,-396.5,1,0.0,0.12,33.1,0.213,-0.07,36.0,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.99
2025-05-07,1783.3,1248.6,-534.7,1,0.0,0.12,43.7,0.209,-0.031,46.6,0.92,0.5,0.71,6,1.0,0.94,0,0.97,0.91
2025-05-08,1783.3,1631.4,-151.9,1,0.0,0.12,38.0,0.253,-0.016,40.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2025-05-09,1783.3,1554.0,-229.3,1,0.0,0.12,32.0,0.27,-0.058,34.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2025-05-10,1783.3,1732.8,-50.5,0,0.0,0.12,36.1,0.254,-0.03,39.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2025-05-11,1783.3,1747.1,-36.2,0,0.0,0.12,33.2,0.254,-0.05,36.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.93
2025-05-12,1783.3,1743.7,-39.6,0,0.0,0.12,31.4,0.272,-0.088,34.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.95
2025-05-13,1783.3,1325.5,-457.8,1,0.0,0.12,38.0,0.244,-0.058,40.9,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.96
2025-05-14,1783.3,1257.5,-525.8,1,0.0,0.12,35.8,0.295,-0.067,38.7,0.92,0.48,0.7,6,1.0,0.94,0,0.97,0.92
2025-05-15,1783.3,1562.8,-220.5,1,0.0,0.12,38.6,0.221,-0.053,41.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2025-05-16,1783.3,1712.9,-70.4,0,0.0,0.12,35.1,0.246,-0.034,38.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2025-05-17,1783.3,1587.0,-196.3,1,1.0,0.125,22.9,0.238,-0.029,25.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2025-05-18,1783.3,1623.3,-160.0,1,1.2,0.126,27.4,0.253,-0.072,30.3,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.95
2025-05-19,1783.3,1065.5,-717.8,1,0.0,0.12,40.1,0.236,-0.042,43.0,0.92,0.34,0.63,6,1.0,0.94,0,0.97,0.88
2025-05-20,1783.3,1465.5,-317.8,1,0.0,0.12,32.3,0.215,-0.058,35.2,0.69,0.9,0.79,5,0.83,0.94,0,0.97,0.95
2025-05-21,1783.3,1796.8,13.5,0,0.0,0.12,35.0,0.275,-0.056,37.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.99
2025-05-22,1783.3,1561.0,-222.3,1,0.0,0.12,39.2,0.26,-0.073,42.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.86
2025-05-23,1783.3,932.5,-850.8,1,0.0,0.12,39.5,0.227,-0.053,42.4,0.64,0.41,0.53,5,0.83,0.94,0,0.97,0.9
2025-05-24,1783.3,1351.3,-432.0,1,0.0,0.12,37.5,0.243,-0.059,40.4,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.95
2025-05-25,1783.3,1606.8,-176.5,1,0.0,0.12,36.7,0.281,-0.071,39.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2025-05-26,1783.3,1423.4,-359.9,1,1.0,0.125,41.0,0.281,-0.026,43.9,0.92,0.55,0.73,5,0.83,0.94,0,0.97,0.94
2025-05-27,1783.3,1535.5,-247.8,1,0.0,0.12,43.3,0.258,-0.067,46.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.87
2025-05-28,1783.3,1745.2,-38.1,0,0.0,0.12,35.1,0.227,-0.055,38.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2025-05-29,1783.3,931.7,-851.6,1,0.0,0.12,33.1,0.25,-0.042,36.0,0.92,0.9,0.91,4,0.67,0.51,0,0.97,0.94
2025-05-30,1783.3,1433.4,-349.9,1,0.0,0.12,31.1,0.225,-0.042,34.0,0.92,0.58,0.75,6,1.0,0.94,0,0.97,0.9
2025-05-31,1783.3,1557.7,-225.6,1,0.0,0.12,38.7,0.251,-0.078,41.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2025-06-01,1683.3,1402.7,-280.6,1,5.0,0.385,26.9,0.604,0.052,28.4,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.89
2025-06-02,1683.3,1083.2,-600.1,1,24.0,0.522,27.0,0.597,0.117,27.9,0.92,0.59,0.75,4,0.67,0.94,0,0.85,0.87
2025-06-03,1683.3,1155.5,-527.8,1,1.6,0.361,26.1,0.582,0.049,27.8,0.92,0.9,0.91,4,0.67,0.73,0,0.9,0.89
2025-06-04,1683.3,1218.6,-464.7,1,3.9,0.378,27.2,0.624,0.046,28.8,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.96
2025-06-05,1683.3,1568.4,-114.9,0,4.7,0.383,32.0,0.62,0.049,33.5,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.96
2025-06-06,1683.3,1739.4,56.1,0,5.7,0.391,26.1,0.602,0.029,27.6,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.96
2025-06-07,1683.3,575.1,-1108.2,1,87.3,0.95,32.7,0.599,0.272,31.4,0.92,0.9,0.91,4,0.67,0.94,1,0.58,0.88
2025-06-08,1683.3,1749.0,65.7,0,10.3,0.424,28.4,0.605,0.101,29.8,0.92,0.9,0.91,6,1.0,0.94,0,0.88,0.94
2025-06-09,1683.3,1273.5,-409.8,1,3.3,0.374,27.8,0.61,0.085,29.4,0.92,0.9,0.91,6,1.0,0.94,1,0.9,0.86
2025-06-10,1683.3,952.1,-731.2,1,54.7,0.741,33.3,0.586,0.245,33.1,0.92,0.9,0.91,6,1.0,0.94,1,0.64,0.91
2025-06-11,1683.3,559.2,-1124.1,1,109.2,0.95,25.7,0.609,0.269,24.5,0.92,0.9,0.91,6,1.0,0.58,2,0.58,0.86
2025-06-12,1683.3,1722.1,38.8,0,4.6,0.383,27.1,0.591,0.024,28.7,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.94
2025-06-13,1683.3,1615.7,-67.6,0,0.0,0.35,31.4,0.604,0.042,33.1,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.98
2025-06-14,1683.3,591.4,-1091.9,1,49.1,0.701,28.2,0.58,0.185,28.2,0.92,0.9,0.91,5,0.83,0.94,2,0.65,0.91
2025-06-15,1683.3,1240.5,-442.8,1,4.8,0.384,25.7,0.607,0.04,27.3,0.92,0.9,0.91,5,0.83,0.94,1,0.89,0.94
2025-06-16,1683.3,1384.5,-298.8,1,32.3,0.581,25.9,0.595,0.123,26.5,0.92,0.9,0.91,6,1.0,0.94,0,0.69,0.9
2025-06-17,1683.3,1692.9,9.6,0,8.1,0.408,25.8,0.576,0.078,27.3,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.95
2025-06-18,1683.3,1151.5,-531.8,1,2.1,0.365,31.5,0.615,0.038,33.1,0.92,0.48,0.7,4,0.67,0.94,0,0.9,0.9
2025-06-19,1683.3,1671.0,-12.3,0,2.3,0.367,28.2,0.609,0.042,29.9,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.92
2025-06-20,1683.3,1850.3,167.0,0,6.1,0.394,31.3,0.612,0.041,32.8,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.98
2025-06-21,1683.3,1794.1,110.8,0,17.2,0.473,31.1,0.63,0.094,32.3,0.92,0.9,0.91,6,1.0,0.94,0,0.87,0.97
2025-06-22,1683.3,649.0,-1034.3,1,138.7,0.95,24.0,0.593,0.279,22.8,0.92,0.9,0.91,4,0.67,0.94,1,0.58,0.91
2025-06-23,1683.3,1631.9,-51.4,0,1.4,0.36,33.4,0.597,0.062,35.1,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.96
2025-06-24,1683.3,1437.8,-245.5,1,3.1,0.372,30.9,0.636,0.055,32.5,0.6,0.9,0.75,5,0.83,0.94,0,0.9,0.98
2025-06-25,1683.3,1118.1,-565.2,1,39.3,0.631,31.7,0.589,0.144,32.0,0.54,0.57,0.56,6,1.0,0.94,0,0.67,0.98
2025-06-26,1683.3,1630.5,-52.8,0,27.0,0.543,27.5,0.618,0.091,28.3,0.92,0.9,0.91,6,1.0,0.94,0,0.85,0.92
2025-06-27,1683.3,1438.5,-244.8,1,4.4,0.381,28.0,0.588,0.051,29.6,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.91
2025-06-28,1683.3,1290.3,-393.0,1,10.5,0.425,26.4,0.592,0.093,27.7,0.92,0.54,0.73,6,1.0,0.94,0,0.88,0.91
2025-06-29,1683.3,1412.0,-271.3,1,26.0,0.536,31.8,0.584,0.112,32.7,0.92,0.9,0.91,5,0.83,0.94,0,0.85,0.95
2025-06-30,1683.3,1459.0,-224.3,1,3.2,0.373,29.6,0.614,0.021,31.2,0.53,0.9,0.72,5,0.83,0.94,0,0.9,1.0
2025-07-01,1683.3,1306.2,-377.1,1,34.8,0.599,27.6,0.609,0.169,28.1,0.92,0.45,0.68,6,1.0,0.94,0,0.68,0.95
2025-07-02,1683.3,1414.0,-269.3,1,24.6,0.526,29.0,0.599,0.116,29.9,0.92,0.9,0.91,5,0.83,0.94,0,0.85,0.96
2025-07-03,1683.3,1682.1,-1.2,0,2.9,0.37,28.8,0.607,0.048,30.4,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.93
2025-07-04,1683.3,1482.6,-200.7,1,42.2,0.651,28.7,0.594,0.19,29.0,0.92,0.9,0.91,6,1.0,0.94,0,0.67,0.95
2025-07-05,1683.3,750.0,-933.3,1,70.9,0.856,32.9,0.624,0.262,32.1,0.92,0.9,0.91,5,0.83,0.94,1,0.61,0.97
2025-07-06,1683.3,1656.0,-27.3,0,1.5,0.36,29.7,0.615,0.017,31.4,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.94
2025-07-07,1683.3,1689.4,6.1,0,2.9,0.371,30.9,0.6,0.003,32.5,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.91
2025-07-08,1683.3,1528.1,-155.2,1,21.4,0.503,30.5,0.598,0.121,31.5,0.92,0.9,0.91,5,0.83,0.94,0,0.86,0.92
2025-07-09,1683.3,1207.9,-475.4,1,12.1,0.436,30.2,0.594,0.025,31.5,0.46,0.9,0.68,4,0.67,0.94,0,0.88,0.93
2025-07-10,1683.3,1424.8,-258.5,1,2.2,0.365,28.7,0.603,0.046,30.3,0.92,0.61,0.77,5,0.83,0.94,0,0.9,0.94
2025-07-11,1683.3,1108.6,-574.7,1,32.0,0.579,29.3,0.609,0.104,29.9,0.92,0.9,0.91,5,0.83,0.94,0,0.69,0.9
2025-07-12,1683.3,1192.9,-490.4,1,1.6,0.361,25.0,0.59,0.035,26.7,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.94
2025-07-13,1683.3,1355.8,-327.5,1,11.6,0.433,26.7,0.587,0.069,28.0,0.92,0.9,0.91,5,0.83,0.94,0,0.88,0.87
2025-07-14,1683.3,1145.2,-538.1,1,3.6,0.376,32.2,0.611,0.042,33.8,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.94
2025-07-15,1683.3,1517.0,-166.3,1,1.9,0.363,30.1,0.627,0.065,31.7,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.93
2025-07-16,1683.3,1241.8,-441.5,1,4.2,0.38,26.2,0.602,0.067,27.8,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.93
2025-07-17,1683.3,1417.7,-265.6,1,44.5,0.668,26.5,0.595,0.168,26.7,0.92,0.9,0.91,6,1.0,0.94,0,0.66,1.0
2025-07-18,1683.3,1455.0,-228.3,1,9.8,0.42,32.3,0.649,0.07,33.7,0.92,0.9,0.91,5,0.83,0.94,0,0.88,0.98
2025-07-19,1683.3,1390.7,-292.6,1,2.2,0.366,25.6,0.606,0.047,27.3,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.88
2025-07-20,1683.3,1498.6,-184.7,1,2.2,0.366,28.7,0.629,0.026,30.4,0.92,0.61,0.77,5,0.83,0.94,0,0.9,0.98
2025-07-21,1683.3,1417.2,-266.1,1,8.9,0.414,28.2,0.583,0.062,29.6,0.92,0.9,0.91,5,0.83,0.94,0,0.88,0.89
2025-07-22,1683.3,1630.6,-52.7,0,0.4,0.353,29.4,0.646,0.053,31.1,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.89
2025-07-23,1683.3,1189.9,-493.4,1,11.0,0.429,24.1,0.593,0.064,25.5,0.92,0.9,0.91,4,0.67,0.94,0,0.88,0.94
2025-07-24,1683.3,1629.6,-53.7,0,1.7,0.362,27.9,0.55,0.046,29.6,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.99
2025-07-25,1683.3,1357.2,-326.1,1,4.8,0.384,25.7,0.57,0.048,27.3,0.92,0.51,0.72,5,0.83,0.94,0,0.89,0.94
2025-07-26,1683.3,1328.2,-355.1,1,14.1,0.451,30.6,0.6,0.094,31.8,0.92,0.9,0.91,5,0.83,0.94,0,0.87,0.84
2025-07-27,1683.3,1452.9,-230.4,1,2.4,0.367,31.8,0.595,0.075,33.4,0.92,0.58,0.75,5,0.83,0.94,0,0.9,0.92
2025-07-28,1683.3,558.9,-1124.4,1,51.3,0.717,29.8,0.605,0.184,29.7,0.92,0.9,0.91,6,1.0,0.94,2,0.65,0.87
2025-07-29,1683.3,423.2,-1260.1,1,45.6,0.675,23.9,0.587,0.153,24.0,0.92,0.9,0.91,4,0.67,0.94,2,0.66,0.88
2025-07-30,1683.3,1076.9,-606.4,1,22.8,0.513,29.6,0.571,0.122,30.6,0.92,0.9,0.91,4,0.67,0.94,0,0.86,0.87
2025-07-31,1683.3,1613.7,-69.6,0,11.6,0.433,28.9,0.568,0.06,30.3,0.92,0.9,0.91,6,1.0,0.94,0,0.88,0.91
2025-08-01,1683.3,1709.8,26.5,0,3.7,0.376,30.6,0.603,0.039,32.2,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.95
2025-08-02,1683.3,1423.4,-259.9,1,36.9,0.614,25.8,0.614,0.144,26.3,0.92,0.9,0.91,6,1.0,0.94,0,0.68,1.0
2025-08-03,1683.3,1215.3,-468.0,1,18.8,0.484,30.9,0.612,0.12,32.0,0.92,0.9,0.91,4,0.67,0.94,0,0.86,0.94
2025-08-04,1683.3,710.8,-972.5,1,22.1,0.508,25.8,0.589,0.033,26.7,0.92,0.9,0.91,5,0.83,0.56,1,0.86,0.89
2025-08-05,1683.3,1113.2,-570.1,1,28.6,0.554,27.2,0.611,0.092,27.9,0.92,0.9,0.91,4,0.67,0.94,0,0.84,0.88
2025-08-06,1683.3,1232.5,-450.8,1,19.3,0.488,27.6,0.567,0.079,28.6,0.92,0.56,0.74,5,0.83,0.94,0,0.86,0.88
2025-08-07,1683.3,1712.2,28.9,0,4.7,0.384,30.4,0.626,0.05,32.0,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.93
2025-08-08,1683.3,1399.8,-283.5,1,28.3,0.552,32.0,0.603,0.134,32.7,0.92,0.9,0.91,5,0.83,0.94,0,0.85,0.88
2025-08-09,1683.3,976.8,-706.5,1,1.8,0.363,26.0,0.601,0.039,27.7,0.92,0.9,0.91,5,0.83,0.94,1,0.9,0.86
2025-08-10,1683.3,1382.9,-300.4,1,4.3,0.381,27.8,0.567,0.057,29.4,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.88
2025-08-11,1683.3,1762.1,78.8,0,12.2,0.437,27.7,0.576,0.061,29.0,0.92,0.9,0.91,6,1.0,0.94,0,0.88,0.91
2025-08-12,1683.3,1252.3,-431.0,1,3.1,0.372,28.1,0.612,0.039,29.7,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.99
2025-08-13,1683.3,1503.1,-180.2,1,9.4,0.417,23.7,0.612,0.045,25.1,0.92,0.9,0.91,5,0.83,0.94,0,0.88,0.95
2025-08-14,1683.3,1423.9,-259.4,1,0.5,0.354,24.0,0.618,0.017,25.7,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.91
2025-08-15,1683.3,1406.4,-276.9,1,8.2,0.409,23.6,0.606,0.072,25.1,0.92,0.63,0.78,5,0.83,0.94,0,0.89,0.91
2025-08-16,1683.3,1469.8,-213.5,1,2.1,0.365,24.4,0.601,0.047,26.0,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.91
2025-08-17,1683.3,1143.8,-539.5,1,4.2,0.38,28.2,0.601,0.062,29.8,0.92,0.9,0.91,5,0.83,0.94,1,0.89,0.89
2025-08-18,1683.3,1556.9,-126.4,0,4.8,0.384,28.0,0.632,0.039,29.6,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.86
2025-08-19,1683.3,1480.4,-202.9,1,1.0,0.357,31.8,0.596,0.037,33.5,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.9
2025-08-20,1683.3,1555.5,-127.8,0,3.1,0.372,25.6,0.593,0.026,27.2,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.94
2025-08-21,1683.3,679.3,-1004.0,1,53.4,0.731,27.7,0.613,0.173,27.6,0.92,0.9,0.91,4,0.67,0.94,1,0.65,0.92
2025-08-22,1683.3,1395.5,-287.8,1,1.1,0.358,25.2,0.585,0.038,26.9,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.87
2025-08-23,1683.3,1670.6,-12.7,0,4.0,0.378,22.1,0.604,0.043,23.7,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.95
2025-08-24,1683.3,1255.9,-427.4,1,3.1,0.372,27.2,0.612,0.039,28.8,0.92,0.57,0.74,5,0.83,0.94,0,0.9,0.89
2025-08-25,1683.3,1214.2,-469.1,1,0.2,0.352,32.2,0.575,0.034,34.0,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.95
2025-08-26,1683.3,1706.4,23.1,0,0.2,0.352,30.4,0.592,0.034,32.2,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.92
2025-08-27,1683.3,643.4,-1039.9,1,59.9,0.778,30.9,0.595,0.201,30.5,0.92,0.9,0.91,6,1.0,0.94,2,0.63,0.91
2025-08-28,1683.3,705.7,-977.6,1,7.1,0.401,27.8,0.634,0.06,29.3,0.44,0.32,0.38,6,1.0,0.94,0,0.89,0.98
2025-08-29,1683.3,1605.5,-77.8,0,1.7,0.362,29.3,0.59,0.079,31.0,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.93
2025-08-30,1683.3,474.6,-1208.7,1,109.5,0.95,27.1,0.594,0.271,25.8,0.92,0.9,0.91,5,0.83,0.94,2,0.58,0.9
2025-08-31,1683.3,1223.5,-459.8,1,3.0,0.371,30.3,0.612,0.069,32.0,0.41,0.9,0.66,4,0.67,0.94,0,0.9,0.91
2025-09-01,1683.3,1495.0,-188.3,1,18.2,0.48,29.7,0.615,0.1,30.8,0.92,0.9,0.91,5,0.83,0.94,0,0.87,0.93
2025-09-02,1683.3,1778.7,95.4,0,0.9,0.357,27.6,0.621,0.037,29.3,0.92,0.9,0.91,6,1.0,0.94,0,0.9,1.0
2025-09-03,1683.3,1462.0,-221.3,1,3.1,0.372,32.0,0.551,0.036,33.6,0.92,0.58,0.75,6,1.0,0.94,0,0.9,0.96
2025-09-04,1683.3,1646.8,-36.5,0,1.5,0.361,30.1,0.597,-0.007,31.8,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.9
2025-09-05,1683.3,1650.9,-32.4,0,0.7,0.355,23.8,0.617,0.052,25.5,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.93
2025-09-06,1683.3,1414.9,-268.4,1,0.6,0.354,33.6,0.6,0.035,35.4,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.89
2025-09-07,1683.3,1153.7,-529.6,1,8.3,0.41,27.7,0.58,0.053,29.2,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.92
2025-09-08,1683.3,1595.8,-87.5,0,4.5,0.382,29.2,0.605,0.019,30.8,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.9
2025-09-09,1683.3,1187.3,-496.0,1,31.8,0.577,21.5,0.591,0.152,22.2,0.59,0.9,0.74,5,0.83,0.94,0,0.69,0.96
2025-09-10,1683.3,1107.5,-575.8,1,7.2,0.401,27.6,0.602,0.083,29.1,0.92,0.9,0.91,5,0.83,0.58,0,0.89,0.92
2025-09-11,1683.3,1141.7,-541.6,1,34.6,0.597,26.1,0.617,0.108,26.6,0.92,0.9,0.91,5,0.83,0.94,0,0.68,0.88
2025-09-12,1683.3,1447.7,-235.6,1,14.0,0.45,26.6,0.614,0.087,27.8,0.66,0.9,0.78,5,0.83,0.94,0,0.87,0.9
2025-09-13,1683.3,1644.1,-39.2,0,0.1,0.35,28.4,0.594,0.031,30.2,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.98
2025-09-14,1683.3,1566.5,-116.8,0,17.2,0.473,28.9,0.602,0.127,30.1,0.92,0.9,0.91,6,1.0,0.94,0,0.87,0.84
2025-09-15,1683.3,871.8,-811.5,1,85.0,0.95,27.9,0.607,0.293,26.7,0.92,0.9,0.91,6,1.0,0.74,1,0.58,0.9
2025-09-16,1683.3,1463.1,-220.2,1,29.8,0.563,30.3,0.603,0.111,31.0,0.92,0.6,0.76,6,1.0,0.94,0,0.84,0.96
2025-09-17,1683.3,1392.4,-290.9,1,2.9,0.371,30.6,0.635,0.06,32.3,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.86
2025-09-18,1683.3,1171.0,-512.3,1,8.8,0.413,19.4,0.581,0.032,20.8,0.92,0.45,0.68,6,1.0,0.94,0,0.88,0.92
2025-09-19,1683.3,966.0,-717.3,1,4.5,0.382,31.1,0.576,0.051,32.7,0.92,0.9,0.91,4,0.67,0.54,0,0.89,0.89
2025-09-20,1683.3,1648.0,-35.3,0,6.2,0.394,27.9,0.578,0.089,29.4,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.9
2025-09-21,1683.3,974.3,-709.0,1,65.0,0.814,28.3,0.599,0.236,27.7,0.92,0.9,0.91,6,1.0,0.94,1,0.62,1.0
2025-09-22,1683.3,1370.5,-312.8,1,2.7,0.369,29.0,0.611,0.021,30.6,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.94
